,Datetime,groundspeed,throttle,Xacc,Yacc,Zacc,Xgyro,Ygyro,Zgyro,Xmag,Ymag,Zmag
905,2022-10-25 19:26:11,5.00012,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
906,2022-10-25 19:26:12,5.000679,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
907,2022-10-25 19:26:13,4.998882,25.0,1.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
908,2022-10-25 19:26:14,5.003126,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
909,2022-10-25 19:26:15,5.005047,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
910,2022-10-25 19:26:16,5.00316,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
911,2022-10-25 19:26:17,5.000811,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,40.0,235.0,-528.0
912,2022-10-25 19:26:18,4.999382,25.0,0.0,-1.0,-1001.0,4.0,4.0,1.0,40.0,235.0,-528.0
913,2022-10-25 19:26:19,5.003863,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
914,2022-10-25 19:26:20,4.999652,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
915,2022-10-25 19:26:21,5.002719,24.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
916,2022-10-25 19:26:22,5.000073,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
917,2022-10-25 19:26:23,5.00187,24.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
918,2022-10-25 19:26:24,4.995115,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
919,2022-10-25 19:26:25,5.005168,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
920,2022-10-25 19:26:26,5.002506,25.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
921,2022-10-25 19:26:27,5.000919,24.0,0.0,0.0,-1001.0,4.0,4.0,4.0,39.0,235.0,-528.0
922,2022-10-25 19:26:28,4.995107,25.0,0.0,0.0,-1001.0,3.0,3.0,4.0,39.0,235.0,-528.0
923,2022-10-25 19:26:29,5.005868,25.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
924,2022-10-25 19:26:30,5.000531,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
925,2022-10-25 19:26:31,5.000961,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
926,2022-10-25 19:26:32,4.998054,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
927,2022-10-25 19:26:33,5.001646,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
928,2022-10-25 19:26:34,4.994859,25.0,0.0,0.0,-1001.0,3.0,3.0,5.0,40.0,235.0,-528.0
929,2022-10-25 19:26:35,5.004294,25.0,-1.0,0.0,-1000.0,3.0,3.0,3.0,40.0,235.0,-528.0
930,2022-10-25 19:26:36,4.999862,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
931,2022-10-25 19:26:37,5.000965,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
932,2022-10-25 19:26:38,4.99685,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
933,2022-10-25 19:26:39,5.002657,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
934,2022-10-25 19:26:40,4.999861,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
935,2022-10-25 19:26:41,5.001,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
936,2022-10-25 19:26:42,4.999269,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
937,2022-10-25 19:26:43,5.001264,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
938,2022-10-25 19:26:44,5.000566,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
939,2022-10-25 19:26:45,5.002092,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
940,2022-10-25 19:26:46,5.000633,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
941,2022-10-25 19:26:47,5.001194,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
942,2022-10-25 19:26:48,5.000405,24.0,0.0,-1.0,-1001.0,3.0,3.0,1.0,40.0,235.0,-528.0
943,2022-10-25 19:26:49,4.997895,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
944,2022-10-25 19:26:50,5.00181,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
945,2022-10-25 19:26:51,5.001152,24.0,-1.0,-2.0,-1001.0,3.0,3.0,1.0,39.0,235.0,-528.0
946,2022-10-25 19:26:52,5.000336,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
947,2022-10-25 19:26:53,5.001202,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
948,2022-10-25 19:26:54,5.000343,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
949,2022-10-25 19:26:55,4.999399,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
950,2022-10-25 19:26:56,5.000351,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
951,2022-10-25 19:26:57,4.999576,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
952,2022-10-25 19:26:58,5.000271,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
953,2022-10-25 19:26:59,4.994586,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
954,2022-10-25 19:27:00,5.005152,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
955,2022-10-25 19:27:01,4.998905,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
956,2022-10-25 19:27:02,5.00035,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
957,2022-10-25 19:27:03,4.997058,25.0,0.0,0.0,-1001.0,3.0,3.0,4.0,39.0,235.0,-528.0
958,2022-10-25 19:27:04,5.004269,25.0,-1.0,0.0,-1001.0,3.0,3.0,4.0,40.0,235.0,-528.0
959,2022-10-25 19:27:05,4.999256,25.0,0.0,0.0,-1001.0,3.0,3.0,4.0,40.0,235.0,-528.0
960,2022-10-25 19:27:06,5.000208,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
961,2022-10-25 19:27:07,4.999112,25.0,0.0,0.0,-1000.0,3.0,3.0,3.0,40.0,235.0,-528.0
962,2022-10-25 19:27:08,5.000381,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
963,2022-10-25 19:27:09,4.999135,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
964,2022-10-25 19:27:10,5.000391,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
965,2022-10-25 19:27:11,5.000814,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
966,2022-10-25 19:27:12,5.000441,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
967,2022-10-25 19:27:13,5.000258,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
968,2022-10-25 19:27:14,4.998631,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
969,2022-10-25 19:27:15,5.001354,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
970,2022-10-25 19:27:16,5.000775,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
971,2022-10-25 19:27:17,5.000339,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
972,2022-10-25 19:27:18,5.00109,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,40.0,235.0,-528.0
973,2022-10-25 19:27:19,5.000278,24.0,0.0,0.0,-1001.0,3.0,3.0,0.0,40.0,235.0,-528.0
974,2022-10-25 19:27:20,4.999314,25.0,-1.0,0.0,-1001.0,3.0,3.0,2.0,40.0,235.0,-528.0
975,2022-10-25 19:27:21,5.000167,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
976,2022-10-25 19:27:22,4.999219,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
977,2022-10-25 19:27:23,5.000408,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
978,2022-10-25 19:27:24,4.994892,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
979,2022-10-25 19:27:25,5.004455,24.0,-1.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
980,2022-10-25 19:27:26,4.99859,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
981,2022-10-25 19:27:27,5.000187,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
982,2022-10-25 19:27:28,4.99854,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
983,2022-10-25 19:27:29,5.000412,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
984,2022-10-25 19:27:30,4.998847,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
985,2022-10-25 19:27:31,5.000705,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
986,2022-10-25 19:27:32,4.999052,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
987,2022-10-25 19:27:33,5.000628,24.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
988,2022-10-25 19:27:34,4.998985,25.0,0.0,0.0,-1001.0,3.0,3.0,3.0,39.0,235.0,-528.0
989,2022-10-25 19:27:35,5.002046,25.0,-1.0,0.0,-1001.0,3.0,2.0,3.0,39.0,235.0,-528.0
990,2022-10-25 19:27:36,5.000443,25.0,0.0,0.0,-1001.0,3.0,3.0,5.0,40.0,235.0,-528.0
991,2022-10-25 19:27:37,5.000634,24.0,0.0,0.0,-1001.0,2.0,3.0,5.0,40.0,235.0,-528.0
992,2022-10-25 19:27:38,5.000317,24.0,0.0,0.0,-1001.0,2.0,2.0,5.0,40.0,235.0,-528.0
993,2022-10-25 19:27:39,4.998806,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
994,2022-10-25 19:27:40,5.001334,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
995,2022-10-25 19:27:41,5.00053,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
996,2022-10-25 19:27:42,5.00002,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
997,2022-10-25 19:27:43,5.000829,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
998,2022-10-25 19:27:44,5.000236,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
999,2022-10-25 19:27:45,4.996431,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1000,2022-10-25 19:27:46,5.0017,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1001,2022-10-25 19:27:47,5.00028,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1002,2022-10-25 19:27:48,5.000229,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1003,2022-10-25 19:27:49,4.99525,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1004,2022-10-25 19:27:50,5.003321,24.0,-1.0,-1.0,-1001.0,2.0,2.0,0.0,40.0,235.0,-528.0
1005,2022-10-25 19:27:51,4.998913,25.0,0.0,-1.0,-1001.0,2.0,2.0,0.0,40.0,235.0,-528.0
1006,2022-10-25 19:27:52,5.00011,25.0,0.0,0.0,-1001.0,2.0,2.0,0.0,39.0,235.0,-528.0
1007,2022-10-25 19:27:53,4.998275,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1008,2022-10-25 19:27:54,5.000612,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1009,2022-10-25 19:27:55,4.998979,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1010,2022-10-25 19:27:56,5.000597,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1011,2022-10-25 19:27:57,4.998847,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1012,2022-10-25 19:27:58,5.000628,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1013,2022-10-25 19:27:59,4.999063,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1014,2022-10-25 19:28:00,5.001761,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1015,2022-10-25 19:28:01,5.000198,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1016,2022-10-25 19:28:02,5.000471,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1017,2022-10-25 19:28:03,4.99994,25.0,1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1018,2022-10-25 19:28:04,4.999118,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1019,2022-10-25 19:28:05,5.000978,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1020,2022-10-25 19:28:06,5.000792,24.0,0.0,0.0,-1001.0,2.0,2.0,5.0,39.0,235.0,-528.0
1021,2022-10-25 19:28:07,5.000447,24.0,0.0,0.0,-1001.0,2.0,2.0,3.0,40.0,235.0,-528.0
1022,2022-10-25 19:28:08,5.000955,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1023,2022-10-25 19:28:09,5.000278,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1024,2022-10-25 19:28:10,4.996143,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1025,2022-10-25 19:28:11,5.002639,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1026,2022-10-25 19:28:12,5.000859,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1027,2022-10-25 19:28:13,5.000245,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1028,2022-10-25 19:28:14,4.995954,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1029,2022-10-25 19:28:15,5.002539,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1030,2022-10-25 19:28:16,4.998909,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1031,2022-10-25 19:28:17,5.000315,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1032,2022-10-25 19:28:18,4.997834,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1033,2022-10-25 19:28:19,5.00073,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1034,2022-10-25 19:28:20,4.996641,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1035,2022-10-25 19:28:21,5.004014,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1036,2022-10-25 19:28:22,4.999493,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1037,2022-10-25 19:28:23,5.000346,25.0,-1.0,-2.0,-1001.0,2.0,2.0,0.0,40.0,235.0,-528.0
1038,2022-10-25 19:28:24,4.998809,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1039,2022-10-25 19:28:25,5.001972,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1040,2022-10-25 19:28:26,5.00045,24.0,1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1041,2022-10-25 19:28:27,5.000651,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1042,2022-10-25 19:28:28,5.000193,24.0,1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1043,2022-10-25 19:28:29,5.000689,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1044,2022-10-25 19:28:30,5.000428,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1045,2022-10-25 19:28:31,5.000901,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1046,2022-10-25 19:28:32,5.000343,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1047,2022-10-25 19:28:33,5.00061,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1048,2022-10-25 19:28:34,5.000339,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1049,2022-10-25 19:28:35,4.996609,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1050,2022-10-25 19:28:36,5.001755,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,39.0,235.0,-528.0
1051,2022-10-25 19:28:37,5.000424,25.0,0.0,0.0,-1001.0,2.0,2.0,3.0,39.0,235.0,-528.0
1052,2022-10-25 19:28:38,5.000197,25.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1053,2022-10-25 19:28:39,4.995479,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1054,2022-10-25 19:28:40,5.003171,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1055,2022-10-25 19:28:41,4.998975,25.0,0.0,0.0,-1001.0,2.0,2.0,4.0,40.0,235.0,-528.0
1056,2022-10-25 19:28:42,5.000546,24.0,-1.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1057,2022-10-25 19:28:43,4.99819,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1058,2022-10-25 19:28:44,5.000763,24.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1059,2022-10-25 19:28:45,4.997246,25.0,0.0,0.0,-1001.0,2.0,2.0,2.0,40.0,235.0,-528.0
1060,2022-10-25 19:28:46,5.004335,24.0,-1.0,0.0,-1001.0,1.0,2.0,1.0,40.0,235.0,-528.0
1061,2022-10-25 19:28:47,4.999526,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1062,2022-10-25 19:28:48,5.000491,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1063,2022-10-25 19:28:49,4.998959,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1064,2022-10-25 19:28:50,5.001646,25.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1065,2022-10-25 19:28:51,5.000557,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1066,2022-10-25 19:28:52,5.000505,24.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1067,2022-10-25 19:28:53,5.000037,25.0,1.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1068,2022-10-25 19:28:54,5.000928,24.0,0.0,0.0,-1001.0,1.0,1.0,0.0,40.0,235.0,-528.0
1069,2022-10-25 19:28:55,5.000217,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1070,2022-10-25 19:28:56,5.000292,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1071,2022-10-25 19:28:57,5.000585,24.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1072,2022-10-25 19:28:58,5.000973,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1073,2022-10-25 19:28:59,5.00022,25.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1074,2022-10-25 19:29:00,4.996145,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1075,2022-10-25 19:29:01,5.003101,24.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1076,2022-10-25 19:29:02,5.000528,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1077,2022-10-25 19:29:03,5.000326,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1078,2022-10-25 19:29:04,5.000174,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1079,2022-10-25 19:29:05,5.000383,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1080,2022-10-25 19:29:06,4.997889,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1081,2022-10-25 19:29:07,5.000964,24.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1082,2022-10-25 19:29:08,4.998231,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1083,2022-10-25 19:29:09,5.000572,24.0,0.0,0.0,-1001.0,1.0,1.0,3.0,40.0,235.0,-528.0
1084,2022-10-25 19:29:10,4.996919,25.0,0.0,0.0,-1001.0,1.0,1.0,3.0,40.0,235.0,-528.0
1085,2022-10-25 19:29:11,5.003675,25.0,-1.0,0.0,-1001.0,1.0,1.0,2.0,40.0,235.0,-528.0
1086,2022-10-25 19:29:12,4.999277,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1087,2022-10-25 19:29:13,5.000516,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1088,2022-10-25 19:29:14,4.999307,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1089,2022-10-25 19:29:15,5.002007,25.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1090,2022-10-25 19:29:16,5.000805,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1091,2022-10-25 19:29:17,5.000245,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1092,2022-10-25 19:29:18,5.000313,24.0,1.0,0.0,-1000.0,1.0,1.0,1.0,40.0,235.0,-528.0
1093,2022-10-25 19:29:19,5.0009,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1094,2022-10-25 19:29:20,5.000262,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1095,2022-10-25 19:29:21,4.998123,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1096,2022-10-25 19:29:22,5.002064,24.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1097,2022-10-25 19:29:23,5.000828,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1098,2022-10-25 19:29:24,5.000443,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1099,2022-10-25 19:29:25,4.997183,25.0,0.0,-2.0,-1001.0,1.0,1.0,-1.0,40.0,235.0,-528.0
1100,2022-10-25 19:29:26,5.001297,24.0,-1.0,0.0,-1001.0,1.0,1.0,0.0,40.0,235.0,-528.0
1101,2022-10-25 19:29:27,5.000276,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1102,2022-10-25 19:29:28,5.000503,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1103,2022-10-25 19:29:29,4.999879,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1104,2022-10-25 19:29:30,5.000342,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1105,2022-10-25 19:29:31,4.998583,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1106,2022-10-25 19:29:32,5.000337,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1107,2022-10-25 19:29:33,4.998233,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1108,2022-10-25 19:29:34,5.000456,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1109,2022-10-25 19:29:35,4.996727,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1110,2022-10-25 19:29:36,5.004244,25.0,-1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1111,2022-10-25 19:29:37,4.998972,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1112,2022-10-25 19:29:38,5.000399,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1113,2022-10-25 19:29:39,4.998897,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1114,2022-10-25 19:29:40,5.000393,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1115,2022-10-25 19:29:41,5.000182,25.0,1.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1116,2022-10-25 19:29:42,5.001129,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,39.0,235.0,-528.0
1117,2022-10-25 19:29:43,5.000412,24.0,0.0,0.0,-1001.0,1.0,1.0,2.0,40.0,235.0,-528.0
1118,2022-10-25 19:29:44,5.000949,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1119,2022-10-25 19:29:45,5.000301,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1120,2022-10-25 19:29:46,4.998753,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1121,2022-10-25 19:29:47,5.001386,24.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
1122,2022-10-25 19:29:48,5.000852,25.0,0.0,0.0,-1001.0,1.0,1.0,1.0,40.0,235.0,-528.0
